"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"South Dakota"	"46"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	833	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	868	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	910	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	977	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	809	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	729	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	696	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	682	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	624	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	733	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	644	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	394	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Jan., 2018"	"2018/01"	7252	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Feb., 2018"	"2018/02"	5924	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Mar., 2018"	"2018/03"	5954	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Apr., 2018"	"2018/04"	5667	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"May, 2018"	"2018/05"	5757	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Jun., 2018"	"2018/06"	5529	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Jul., 2018"	"2018/07"	5803	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Aug., 2018"	"2018/08"	5656	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Sep., 2018"	"2018/09"	5439	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Oct., 2018"	"2018/10"	5804	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Nov., 2018"	"2018/11"	5989	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2018"	"2018"	"Dec., 2018"	"2018/12"	6304	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Jan., 2019"	"2019/01"	6252	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Feb., 2019"	"2019/02"	5862	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Mar., 2019"	"2019/03"	6147	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Apr., 2019"	"2019/04"	6073	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"May, 2019"	"2019/05"	6053	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Jun., 2019"	"2019/06"	5758	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Jul., 2019"	"2019/07"	5729	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Aug., 2019"	"2019/08"	5807	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Sep., 2019"	"2019/09"	5644	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Oct., 2019"	"2019/10"	5996	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Nov., 2019"	"2019/11"	6012	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Dec., 2019"	"2019/12"	6602	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Jan., 2020"	"2020/01"	6749	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Feb., 2020"	"2020/02"	5964	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Mar., 2020"	"2020/03"	6623	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Apr., 2020"	"2020/04"	6274	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"May, 2020"	"2020/05"	6406	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Jun., 2020"	"2020/06"	6275	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Jul., 2020"	"2020/07"	7023	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Aug., 2020"	"2020/08"	7032	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Sep., 2020"	"2020/09"	6857	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Oct., 2020"	"2020/10"	7571	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Nov., 2020"	"2020/11"	7901	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Dec., 2020"	"2020/12"	9530	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	9679	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	6949	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	6796	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	6726	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	6752	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	6463	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	6504	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	8230	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	9663	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	8077	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	7257	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	8034	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	9396	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	7989	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	7077	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	6361	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	6403	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	6378	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	6543	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	6627	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	4638	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Jan., 2018"	"2018/01"	21462	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Feb., 2018"	"2018/02"	17045	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Mar., 2018"	"2018/03"	17234	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Apr., 2018"	"2018/04"	16105	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"May, 2018"	"2018/05"	16172	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Jun., 2018"	"2018/06"	15682	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Jul., 2018"	"2018/07"	15933	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Aug., 2018"	"2018/08"	16136	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Sep., 2018"	"2018/09"	15372	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Oct., 2018"	"2018/10"	16379	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Nov., 2018"	"2018/11"	16746	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Dec., 2018"	"2018/12"	17945	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Jan., 2019"	"2019/01"	18389	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Feb., 2019"	"2019/02"	16235	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Mar., 2019"	"2019/03"	17979	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Apr., 2019"	"2019/04"	16505	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"May, 2019"	"2019/05"	16530	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Jun., 2019"	"2019/06"	16055	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Jul., 2019"	"2019/07"	16476	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	16342	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	15790	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	17122	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	17459	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	18480	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	18773	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	17338	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	18316	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	18329	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	18516	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jun., 2020"	"2020/06"	18962	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jul., 2020"	"2020/07"	26190	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Aug., 2020"	"2020/08"	23582	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Sep., 2020"	"2020/09"	19638	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Oct., 2020"	"2020/10"	20944	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Nov., 2020"	"2020/11"	23087	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Dec., 2020"	"2020/12"	26664	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	30259	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	23638	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	20706	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	18840	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	18909	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	18166	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	19625	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	26276	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	26978	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	22795	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	20157	Not Applicable	Not Applicable
	"Texas"	"48"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	21302	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	27404	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	22692	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	20049	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	17907	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	18022	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	18010	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	19611	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	18656	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	11725	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Jan., 2018"	"2018/01"	1711	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Feb., 2018"	"2018/02"	1496	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Mar., 2018"	"2018/03"	1554	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Apr., 2018"	"2018/04"	1538	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"May, 2018"	"2018/05"	1535	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Jun., 2018"	"2018/06"	1469	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Jul., 2018"	"2018/07"	1518	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Aug., 2018"	"2018/08"	1479	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Sep., 2018"	"2018/09"	1398	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Oct., 2018"	"2018/10"	1569	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Nov., 2018"	"2018/11"	1512	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Dec., 2018"	"2018/12"	1575	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Jan., 2019"	"2019/01"	1716	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Feb., 2019"	"2019/02"	1462	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Mar., 2019"	"2019/03"	1684	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Apr., 2019"	"2019/04"	1525	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"May, 2019"	"2019/05"	1627	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Jun., 2019"	"2019/06"	1469	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Jul., 2019"	"2019/07"	1518	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Aug., 2019"	"2019/08"	1476	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Sep., 2019"	"2019/09"	1445	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Oct., 2019"	"2019/10"	1537	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Nov., 2019"	"2019/11"	1586	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Dec., 2019"	"2019/12"	1691	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1721	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1602	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1775	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1619	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"May, 2020"	"2020/05"	1666	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Jun., 2020"	"2020/06"	1647	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Jul., 2020"	"2020/07"	1850	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1805	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Sep., 2020"	"2020/09"	1661	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1866	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Nov., 2020"	"2020/11"	2049	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Dec., 2020"	"2020/12"	2236	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	2121	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	1682	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	1701	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	1642	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	1677	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	1675	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	1823	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	1943	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	2021	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	2146	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	2033	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	2105	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	2279	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1856	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	1852	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	1717	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	1712	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	1795	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	1772	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	1681	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	1268	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Jan., 2018"	"2018/01"	589	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Feb., 2018"	"2018/02"	513	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Mar., 2018"	"2018/03"	516	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Apr., 2018"	"2018/04"	514	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"May, 2018"	"2018/05"	469	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Jun., 2018"	"2018/06"	458	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Jul., 2018"	"2018/07"	464	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Aug., 2018"	"2018/08"	469	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Sep., 2018"	"2018/09"	490	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Oct., 2018"	"2018/10"	553	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Nov., 2018"	"2018/11"	496	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Dec., 2018"	"2018/12"	496	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Jan., 2019"	"2019/01"	544	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Feb., 2019"	"2019/02"	498	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Mar., 2019"	"2019/03"	541	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Apr., 2019"	"2019/04"	549	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"May, 2019"	"2019/05"	470	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Jun., 2019"	"2019/06"	477	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Jul., 2019"	"2019/07"	449	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Aug., 2019"	"2019/08"	460	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Sep., 2019"	"2019/09"	438	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Oct., 2019"	"2019/10"	510	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Nov., 2019"	"2019/11"	514	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Dec., 2019"	"2019/12"	506	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	536	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	531	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	593	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	549	Not Applicable	Not Applicable
